timestamp,ambient_temp,indoor_temp,setpoint_temp,suction_pressure,discharge_pressure,compressor_speed,fan_speed,power_consumption,superheat,subcooling,cop,evap_temp,cond_temp,fault_mode,compressor_on
2026-05-30T21:04:56.388340,28.92,24.07,24.0,8.14,26.29,3495.2,1246.1,6.002,6.8,5.11,3.382,12.02,44.91,none,True
2026-05-30T21:04:56.388340,28.28,23.69,24.0,7.97,26.21,3509.7,1237.1,5.911,5.56,4.16,3.55,11.76,43.4,none,True
2026-05-30T21:04:56.388340,27.93,23.99,24.0,7.9,26.38,3476.4,1235.8,6.027,5.74,4.75,3.458,12.77,44.89,none,True
2026-05-30T21:04:56.388340,28.63,23.98,24.0,8.07,26.39,3512.5,1238.2,6.06,5.78,4.18,3.431,12.15,45.91,none,True
2026-05-30T21:04:56.389349,28.15,24.11,24.0,8.12,26.03,3484.5,1242.5,5.966,6.33,4.82,3.35,12.0,45.02,none,True
2026-05-30T21:04:56.389349,29.01,24.01,24.0,8.24,26.28,3528.0,1266.7,5.975,5.96,4.62,3.575,12.41,43.91,none,True
2026-05-30T21:04:56.389349,28.58,24.26,24.0,8.07,26.41,3452.7,1230.0,5.984,5.87,5.31,3.339,12.35,45.18,none,True
2026-05-30T21:04:56.389349,28.34,23.92,24.0,7.97,26.4,3449.5,1236.5,5.934,6.71,5.16,3.516,12.33,44.8,none,True
2026-05-30T21:04:56.389349,28.6,23.58,24.0,8.24,26.3,3526.7,1221.4,6.13,6.37,5.8,3.462,12.3,45.35,none,True
2026-05-30T21:04:56.389349,28.7,24.21,24.0,8.08,26.26,3532.7,1253.4,6.064,6.83,4.44,3.437,11.83,45.51,none,True
2026-05-30T21:04:56.390352,28.35,24.28,24.0,8.0,26.4,3514.9,1222.2,5.955,6.18,5.24,3.399,12.4,45.08,none,True
2026-05-30T21:04:56.390352,28.84,24.38,24.0,7.92,25.98,3488.6,1239.1,5.903,5.41,5.59,3.501,12.27,44.48,none,True
2026-05-30T21:04:56.390352,28.71,23.74,24.0,8.12,25.74,3520.1,1233.8,6.203,6.46,6.53,3.441,11.6,45.11,none,True
2026-05-30T21:04:56.390352,28.9,24.18,24.0,7.99,26.33,3489.0,1233.5,6.148,6.07,4.54,3.247,11.44,45.35,none,True
2026-05-30T21:04:56.390352,28.67,24.23,24.0,8.01,26.31,3499.3,1210.8,6.048,6.22,4.82,3.497,11.93,44.45,none,True
2026-05-30T21:04:56.390352,29.09,24.09,24.0,8.1,25.86,3450.3,1226.8,5.958,5.31,4.57,3.62,11.64,45.11,none,True
2026-05-30T21:04:56.390352,28.84,24.07,24.0,7.97,25.85,3448.3,1214.2,6.154,5.43,5.15,3.619,11.99,45.03,none,True
2026-05-30T21:04:56.390352,28.55,24.37,24.0,8.07,25.93,3501.2,1221.5,6.081,6.64,4.95,3.47,12.22,44.95,none,True
2026-05-30T21:04:56.391348,28.7,24.03,24.0,7.97,25.94,3467.3,1224.8,5.925,5.43,4.3,3.507,11.71,45.08,none,True
2026-05-30T21:04:56.391348,28.93,24.18,24.0,7.93,26.42,3465.8,1229.2,5.914,6.41,4.49,3.659,12.46,45.75,none,True
2026-05-30T21:04:56.391348,29.23,24.11,24.0,8.1,25.98,3509.6,1236.0,5.921,5.77,5.07,3.483,11.78,45.14,none,True
2026-05-30T21:04:56.391348,28.92,24.29,24.0,8.09,25.76,3502.7,1215.0,6.049,6.6,5.1,3.439,12.59,44.85,none,True
2026-05-30T21:04:56.391348,28.62,24.75,24.0,8.12,25.79,3486.5,1217.6,5.959,5.72,5.24,3.51,12.12,44.91,none,True
2026-05-30T21:04:56.392349,28.64,24.38,24.0,7.85,26.04,3492.6,1193.5,5.906,5.68,5.95,3.517,12.19,44.61,none,True
2026-05-30T21:04:56.392349,29.02,24.59,24.0,8.0,26.26,3491.5,1217.7,6.03,6.39,4.91,3.5,12.0,44.64,none,True
2026-05-30T21:04:56.392349,29.4,24.4,24.0,7.79,26.19,3460.6,1205.6,5.971,6.66,4.8,3.631,12.15,45.48,none,True
2026-05-30T21:04:56.393348,29.11,24.68,24.0,7.89,25.72,3485.3,1232.3,5.913,5.88,4.5,3.582,11.92,45.27,none,True
2026-05-30T21:04:56.393348,29.26,24.75,24.0,8.02,25.79,3482.7,1215.7,6.082,6.01,5.17,3.614,11.73,45.0,none,True
2026-05-30T21:04:56.393348,28.92,24.48,24.0,8.01,26.08,3494.5,1206.4,5.917,6.62,4.48,3.55,11.61,45.19,none,True
2026-05-30T21:04:56.393348,28.99,24.18,24.0,7.92,26.15,3484.4,1212.3,6.014,4.74,4.88,3.49,12.03,44.59,none,True
2026-05-30T21:04:56.393348,29.41,24.29,24.0,7.89,26.09,3469.4,1209.2,5.942,6.84,4.3,3.65,11.84,44.69,none,True
2026-05-30T21:04:56.393348,28.23,24.57,24.0,8.06,25.95,3476.2,1193.2,5.887,6.36,4.87,3.566,12.1,44.91,none,True
2026-05-30T21:04:56.393348,29.46,24.68,24.0,8.03,26.0,3440.9,1203.8,5.844,6.44,5.42,3.435,12.02,44.15,none,True
2026-05-30T21:04:56.394348,29.41,24.73,24.0,7.97,25.95,3468.7,1198.0,5.811,5.91,5.3,3.623,12.24,44.59,none,True
2026-05-30T21:04:56.394348,29.11,24.31,24.0,7.98,25.87,3473.5,1192.1,5.853,5.79,5.94,3.516,11.91,44.87,none,True
2026-05-30T21:04:56.394348,28.85,24.62,24.0,8.09,26.3,3451.2,1201.7,5.669,6.42,4.33,3.468,12.35,45.61,none,True
2026-05-30T21:04:56.394348,29.13,24.57,24.0,8.02,25.99,3466.5,1200.2,5.81,7.1,4.48,3.611,12.34,44.52,none,True
2026-05-30T21:04:56.394348,29.5,24.92,24.0,7.87,25.71,3481.5,1197.5,5.923,4.96,5.73,3.46,12.02,44.63,none,True
2026-05-30T21:04:56.394348,30.35,24.84,24.0,7.84,25.91,3479.8,1194.6,5.758,5.74,5.27,3.621,11.86,45.13,none,True
2026-05-30T21:04:56.395349,29.3,24.72,24.0,8.12,25.85,3411.3,1178.2,5.93,6.32,5.14,3.595,12.2,44.75,none,True
2026-05-30T21:04:56.395349,29.01,24.72,24.0,8.01,25.89,3449.3,1196.1,5.879,5.86,5.64,3.635,11.81,45.65,none,True
2026-05-30T21:04:56.395349,29.38,24.94,24.0,8.09,26.0,3469.7,1189.1,5.883,6.79,5.32,3.734,11.7,44.54,none,True
2026-05-30T21:04:56.395349,29.07,25.0,24.0,8.05,26.2,3425.2,1192.3,5.886,5.7,5.44,3.622,11.8,44.55,none,True
2026-05-30T21:04:56.395349,29.52,24.88,24.0,7.8,25.98,3444.7,1181.0,5.744,6.92,5.66,3.535,11.75,45.11,none,True
2026-05-30T21:04:56.395349,29.57,24.71,24.0,7.94,25.96,3411.3,1183.8,5.796,6.17,4.88,3.429,12.19,44.95,none,True
2026-05-30T21:04:56.395349,29.43,24.8,24.0,8.05,26.03,3445.0,1182.5,5.829,5.8,5.12,3.518,12.06,44.98,none,True
2026-05-30T21:04:56.395349,29.52,24.91,24.0,8.01,26.01,3436.4,1198.3,5.784,6.46,5.36,3.656,11.9,44.86,none,True
2026-05-30T21:04:56.396347,29.66,25.09,24.0,8.09,26.15,3398.1,1175.9,5.761,6.74,4.64,3.6,11.95,45.64,none,True
2026-05-30T21:04:56.396347,29.18,24.92,24.0,8.13,25.68,3396.1,1177.8,5.622,6.28,5.0,3.549,11.85,44.31,none,True
2026-05-30T21:04:56.396347,29.47,24.99,24.0,8.16,26.15,3417.3,1181.7,5.573,6.61,4.43,3.743,11.71,45.76,none,True
2026-05-30T21:04:56.396347,29.84,24.82,24.0,7.92,26.01,3385.5,1184.3,5.666,6.28,3.69,3.47,12.13,44.94,none,True
2026-05-30T21:04:56.396347,29.45,24.82,24.0,8.13,26.3,3412.7,1170.0,5.752,5.49,4.96,3.456,11.9,46.18,none,True
2026-05-30T21:04:56.396347,29.36,24.69,24.0,8.12,26.34,3419.5,1165.5,5.781,7.01,5.13,3.601,12.28,44.52,none,True
2026-05-30T21:04:56.397348,29.8,24.75,24.0,7.94,25.68,3414.1,1180.8,5.576,6.24,5.56,3.54,11.47,44.44,none,True
2026-05-30T21:04:56.397348,29.8,24.87,24.0,7.99,26.04,3374.0,1154.9,6.008,5.9,5.77,3.659,12.47,44.91,none,True
2026-05-30T21:04:56.397348,29.7,24.81,24.0,7.95,26.21,3447.3,1161.5,5.529,5.36,4.95,3.629,12.01,44.95,none,True
2026-05-30T21:04:56.397348,30.02,25.06,24.0,7.88,26.19,3373.3,1179.1,5.565,5.8,4.69,3.586,12.46,45.87,none,True
2026-05-30T21:04:56.397348,29.68,25.03,24.0,7.91,26.22,3411.7,1169.6,5.766,5.52,4.67,3.687,11.75,44.96,none,True
2026-05-30T21:04:56.397348,29.97,25.25,24.0,8.04,26.35,3363.9,1167.7,5.775,6.53,4.89,3.661,11.98,45.27,none,True
2026-05-30T21:04:56.398348,29.93,25.03,24.0,8.14,26.07,3391.7,1166.4,5.73,5.31,4.92,3.471,12.14,45.39,none,True
2026-05-30T21:04:56.398348,30.17,24.95,24.0,7.96,25.86,3384.9,1170.9,5.445,4.76,5.17,3.652,11.55,44.13,none,True
2026-05-30T21:04:56.398348,29.35,25.4,24.0,8.03,25.88,3353.4,1173.9,5.576,6.61,5.65,3.483,11.36,45.18,none,True
2026-05-30T21:04:56.398348,30.41,25.38,24.0,8.04,26.17,3343.9,1164.6,5.576,5.86,4.83,3.581,11.85,45.53,none,True
2026-05-30T21:04:56.400015,29.94,24.94,24.0,8.04,26.4,3311.1,1130.3,5.565,5.85,4.79,3.639,11.97,45.02,none,True
2026-05-30T21:04:56.400015,30.25,25.01,24.0,8.11,26.37,3338.9,1155.8,5.454,6.78,4.83,3.6,11.9,44.81,none,True
2026-05-30T21:04:56.400015,30.24,25.18,24.0,7.98,26.26,3365.4,1141.0,5.564,5.5,4.01,3.478,11.66,45.21,none,True
2026-05-30T21:04:56.400015,30.02,25.5,24.0,8.09,25.84,3338.6,1149.8,5.496,6.62,4.56,3.61,12.5,44.48,none,True
2026-05-30T21:04:56.401023,30.07,24.86,24.0,8.11,26.17,3321.7,1164.6,5.308,6.49,5.06,3.595,11.72,44.98,none,True
2026-05-30T21:04:56.401023,30.65,25.01,24.0,8.3,26.73,3327.5,1134.4,5.563,6.55,4.94,3.497,12.17,45.5,none,True
2026-05-30T21:04:56.401023,30.35,25.03,24.0,8.31,26.36,3326.8,1158.3,5.671,5.71,4.36,3.514,12.13,44.99,none,True
2026-05-30T21:04:56.401023,30.69,24.97,24.0,7.91,26.48,3332.4,1156.8,5.548,6.08,5.55,3.667,12.03,45.6,none,True
2026-05-30T21:04:56.401023,30.15,25.28,24.0,8.04,26.57,3312.2,1149.0,5.467,5.61,5.45,3.597,11.86,44.68,none,True
2026-05-30T21:04:56.401023,29.75,25.36,24.0,8.2,26.63,3344.9,1159.0,5.415,6.04,5.03,3.774,11.94,44.38,none,True
2026-05-30T21:04:56.402023,30.21,25.07,24.0,8.28,26.36,3322.8,1153.9,5.5,6.57,4.61,3.7,11.81,44.73,none,True
2026-05-30T21:04:56.402023,29.64,25.39,24.0,8.19,26.56,3282.3,1155.2,5.405,5.59,4.87,3.528,12.87,45.08,none,True
2026-05-30T21:04:56.402023,30.17,24.93,24.0,8.06,26.56,3262.4,1137.8,5.519,6.01,4.75,3.551,12.06,44.93,none,True
2026-05-30T21:04:56.402023,30.26,25.33,24.0,8.1,26.71,3272.0,1152.6,5.267,5.25,4.72,3.574,12.06,44.73,none,True
2026-05-30T21:04:56.402023,30.31,25.41,24.0,7.96,26.66,3254.1,1138.7,5.377,5.16,4.89,3.538,11.81,44.88,none,True
2026-05-30T21:04:56.402023,29.99,25.41,24.0,8.24,26.72,3268.0,1142.4,5.223,5.6,5.29,3.505,11.91,44.85,none,True
2026-05-30T21:04:56.402023,29.86,25.13,24.0,8.21,26.6,3284.0,1142.2,5.313,5.52,4.47,3.444,11.51,45.23,none,True
2026-05-30T21:04:56.402023,30.85,25.18,24.0,8.11,26.48,3249.3,1134.1,5.39,6.41,5.25,3.437,12.63,44.7,none,True
2026-05-30T21:04:56.402023,30.53,25.75,24.0,8.28,26.32,3268.6,1128.1,5.171,6.48,5.5,3.537,12.09,45.37,none,True
2026-05-30T21:04:56.402023,30.65,25.61,24.0,8.14,26.37,3247.1,1133.0,5.449,6.0,4.73,3.675,12.43,45.11,none,True
2026-05-30T21:04:56.403023,30.27,25.6,24.0,7.94,26.79,3286.1,1131.8,5.377,5.5,4.54,3.623,11.84,44.67,none,True
2026-05-30T21:04:56.403023,31.02,25.5,24.0,8.07,26.79,3218.4,1157.7,5.317,5.64,5.45,3.43,11.66,45.01,none,True
2026-05-30T21:04:56.403023,30.41,25.89,24.0,7.95,26.71,3235.3,1113.8,5.224,5.16,4.95,3.561,12.17,45.0,none,True
2026-05-30T21:04:56.403023,31.15,25.62,24.0,8.17,26.86,3212.3,1126.9,5.245,5.73,4.91,3.427,11.97,44.86,none,True
2026-05-30T21:04:56.403023,30.71,25.3,24.0,8.37,26.94,3242.2,1135.2,5.391,5.72,4.64,3.661,12.17,44.7,none,True
2026-05-30T21:04:56.403527,31.38,25.46,24.0,8.25,26.58,3214.2,1109.2,5.165,5.83,5.24,3.523,12.68,45.37,none,True
2026-05-30T21:04:56.403527,30.41,25.42,24.0,8.11,26.76,3244.8,1125.0,4.964,6.32,4.85,3.636,12.39,45.13,none,True
2026-05-30T21:04:56.403527,30.6,25.84,24.0,8.21,26.85,3236.9,1135.1,5.317,6.25,5.18,3.546,12.11,45.79,none,True
2026-05-30T21:04:56.403527,30.48,25.71,24.0,8.15,26.77,3202.7,1129.1,5.284,5.79,4.92,3.671,11.8,44.71,none,True
2026-05-30T21:04:56.403527,30.62,25.25,24.0,8.3,26.81,3210.6,1136.7,4.998,6.45,5.22,3.531,12.3,44.89,none,True
2026-05-30T21:04:56.403527,31.17,25.85,24.0,8.35,26.32,3207.6,1130.3,5.258,5.87,4.74,3.48,11.96,44.89,none,True
2026-05-30T21:04:56.404536,30.89,25.55,24.0,8.21,27.38,3211.9,1139.9,5.012,6.46,4.98,3.638,11.79,44.71,none,True
2026-05-30T21:04:56.404536,31.02,25.55,24.0,8.19,27.12,3203.7,1147.5,5.121,6.28,4.54,3.304,12.84,44.73,none,True
2026-05-30T21:04:56.404536,30.8,25.55,24.0,8.16,27.06,3189.0,1101.2,5.14,5.51,4.13,3.441,12.18,44.34,none,True
2026-05-30T21:04:56.404536,30.31,25.52,24.0,8.3,27.04,3200.4,1118.4,4.921,5.75,4.92,3.592,12.43,44.08,none,True
2026-05-30T21:04:56.404536,30.69,25.61,24.0,8.27,27.06,3171.0,1135.1,5.095,5.74,4.92,3.575,12.14,44.43,none,True
2026-05-30T21:04:56.404536,31.4,25.84,24.0,8.33,27.36,3175.4,1105.0,4.873,5.89,4.9,3.649,12.19,45.44,none,True
2026-05-30T21:04:56.404536,31.13,25.67,24.0,8.23,26.78,3166.1,1127.7,4.856,5.79,5.2,3.54,11.84,44.49,none,True
2026-05-30T21:04:56.404536,31.32,25.64,24.0,8.25,27.42,3149.2,1127.0,4.991,5.91,5.27,3.438,11.65,45.23,none,True
2026-05-30T21:04:56.404536,30.94,25.74,24.0,8.2,27.35,3129.9,1113.1,5.004,6.19,5.04,3.68,12.2,44.22,none,True
2026-05-30T21:04:56.404536,31.23,25.67,24.0,8.53,26.98,3159.5,1108.6,4.852,6.33,4.82,3.523,11.93,44.67,none,True
2026-05-30T21:04:56.404536,31.23,25.96,24.0,8.34,27.64,3163.6,1119.7,4.866,6.71,5.45,3.702,12.2,45.55,none,True
2026-05-30T21:04:56.404536,31.45,25.77,24.0,8.34,27.19,3135.1,1100.8,4.95,5.94,4.94,3.414,12.27,45.11,none,True
2026-05-30T21:04:56.404536,31.54,25.61,24.0,8.33,27.35,3168.6,1098.6,5.086,6.48,5.23,3.534,11.83,45.64,none,True
2026-05-30T21:04:56.404536,31.54,25.8,24.0,8.26,26.86,3081.1,1100.7,4.904,6.26,5.05,3.574,12.13,44.95,none,True
2026-05-30T21:04:56.405994,31.78,25.62,24.0,8.52,27.48,3112.8,1123.3,4.978,5.35,5.57,3.592,12.36,45.07,none,True
2026-05-30T21:04:56.405994,31.62,25.8,24.0,8.34,26.92,3096.7,1120.0,4.652,6.05,4.34,3.503,11.63,44.7,none,True
2026-05-30T21:04:56.405994,31.51,25.96,24.0,8.4,27.29,3099.0,1116.1,4.861,6.16,5.44,3.562,12.24,45.35,none,True
2026-05-30T21:04:56.405994,31.52,25.76,24.0,8.32,27.45,3082.1,1117.0,4.608,5.72,5.01,3.67,12.47,45.01,none,True
2026-05-30T21:04:56.405994,31.74,26.0,24.0,8.28,27.97,3124.3,1124.9,4.907,5.78,5.4,3.596,11.81,44.7,none,True
2026-05-30T21:04:56.405994,31.53,25.81,24.0,8.35,27.63,3072.2,1116.1,4.728,6.2,5.12,3.797,12.28,45.39,none,True
2026-05-30T21:04:56.405994,31.55,25.72,24.0,8.46,27.96,3071.1,1127.9,4.603,5.57,3.97,3.589,11.96,45.37,none,True
2026-05-30T21:04:56.407003,31.62,26.18,24.0,8.3,27.84,3071.6,1091.0,4.821,5.34,4.69,3.383,11.58,45.82,none,True
2026-05-30T21:04:56.407003,32.08,26.04,24.0,8.39,27.86,3038.1,1121.4,4.88,6.39,5.32,3.619,12.29,44.66,none,True
2026-05-30T21:04:56.407003,31.7,26.04,24.0,8.48,27.68,3020.9,1103.1,4.669,5.54,5.17,3.653,12.14,45.25,none,True
2026-05-30T21:04:56.407003,31.58,25.57,24.0,8.47,27.7,3060.7,1117.1,4.719,6.67,4.57,3.603,12.05,45.22,none,True
2026-05-30T21:04:56.407003,31.81,25.66,24.0,8.39,27.91,3069.4,1101.1,4.771,4.97,4.7,3.538,11.99,45.66,none,True
2026-05-30T21:04:56.407003,32.31,25.84,24.0,8.37,27.45,3067.0,1114.1,4.504,6.01,4.65,3.61,11.74,44.63,none,True
2026-05-30T21:04:56.407003,31.93,25.92,24.0,8.53,27.54,3042.7,1113.6,4.667,6.39,4.52,3.538,11.99,44.67,none,True
2026-05-30T21:04:56.407003,31.93,25.77,24.0,8.4,27.4,3027.3,1100.0,4.507,5.72,4.4,3.273,11.89,45.16,none,True
2026-05-30T21:04:56.408002,32.14,25.77,24.0,8.44,28.0,3004.4,1103.3,4.475,5.24,5.58,3.589,12.14,44.82,none,True
2026-05-30T21:04:56.408002,31.63,25.97,24.0,8.46,27.52,3019.0,1093.7,4.525,6.31,5.28,3.532,12.0,44.22,none,True
2026-05-30T21:04:56.408002,31.92,25.83,24.0,8.63,27.94,3005.9,1088.6,4.65,6.13,5.16,3.5,12.52,45.09,none,True
2026-05-30T21:04:56.408002,31.6,25.87,24.0,8.45,28.03,3012.6,1098.7,4.571,7.24,4.54,3.423,12.08,45.0,none,True
2026-05-30T21:04:56.408002,31.66,25.72,24.0,8.64,27.71,3009.5,1102.6,4.501,6.14,5.01,3.42,12.09,45.5,none,True
2026-05-30T21:04:56.408002,31.69,26.17,24.0,8.42,28.08,3010.0,1103.5,4.355,6.31,5.06,3.59,11.95,45.32,none,True
2026-05-30T21:04:56.409009,32.51,25.77,24.0,8.44,28.0,2943.9,1108.3,4.411,6.03,5.24,3.536,12.01,44.78,none,True
2026-05-30T21:04:56.409009,31.92,25.46,24.0,8.51,28.2,2956.0,1100.7,4.445,5.51,5.02,3.362,12.31,44.81,none,True
2026-05-30T21:04:56.409009,31.97,25.86,24.0,8.53,28.4,2957.0,1090.0,4.451,6.39,4.65,3.494,12.2,45.03,none,True
2026-05-30T21:04:56.409009,31.45,26.12,24.0,8.36,28.24,2985.0,1099.4,4.326,5.84,5.35,3.574,12.12,45.14,none,True
2026-05-30T21:04:56.409009,32.38,25.58,24.0,8.55,27.93,2984.7,1095.3,4.526,5.1,4.7,3.555,12.45,45.0,none,True
2026-05-30T21:04:56.409009,32.07,25.74,24.0,8.48,28.08,2980.7,1095.4,4.431,5.76,5.72,3.523,12.0,44.08,none,True
2026-05-30T21:04:56.409009,31.78,26.05,24.0,8.58,28.2,2930.6,1097.9,4.332,5.46,4.79,3.29,11.99,44.43,none,True
2026-05-30T21:04:56.410003,32.47,26.36,24.0,8.58,28.46,2891.1,1095.8,4.539,5.52,4.94,3.516,12.02,44.77,none,True
2026-05-30T21:04:56.410003,32.24,25.97,24.0,8.5,28.2,2949.6,1109.5,4.49,5.84,5.0,3.52,12.61,44.02,none,True
2026-05-30T21:04:56.410003,32.28,26.11,24.0,8.64,28.31,2940.8,1099.4,4.174,5.84,5.11,3.465,11.69,44.84,none,True
2026-05-30T21:04:56.410509,32.63,25.96,24.0,8.63,28.58,2942.0,1100.6,4.358,6.2,4.91,3.406,12.17,44.7,none,True
2026-05-30T21:04:56.410509,32.72,25.86,24.0,8.74,28.48,2925.5,1109.6,4.391,5.57,5.31,3.458,12.17,45.46,none,True
2026-05-30T21:04:56.410509,31.97,25.85,24.0,8.75,28.36,2910.2,1097.9,4.391,5.79,4.75,3.392,12.36,44.82,none,True
2026-05-30T21:04:56.410509,32.83,25.98,24.0,8.64,28.68,2913.2,1098.3,4.314,6.24,5.42,3.422,11.77,45.24,none,True
2026-05-30T21:04:56.410509,32.53,25.77,24.0,8.63,28.69,2868.4,1116.7,4.188,5.68,5.2,3.485,11.87,44.49,none,True
2026-05-30T21:04:56.410509,32.27,26.08,24.0,8.67,28.2,2890.9,1085.1,4.251,6.28,5.17,3.581,11.85,45.69,none,True
2026-05-30T21:04:56.410509,32.83,25.68,24.0,8.65,28.82,2851.8,1108.2,4.266,6.18,4.18,3.529,12.13,44.98,none,True
2026-05-30T21:04:56.410509,33.36,25.84,24.0,8.66,28.48,2877.7,1087.4,4.071,5.36,5.03,3.382,11.63,45.24,none,True
2026-05-30T21:04:56.411552,32.84,25.8,24.0,8.74,28.53,2897.7,1100.9,4.221,5.59,4.84,3.548,12.02,44.9,none,True
2026-05-30T21:04:56.411552,32.66,25.96,24.0,8.58,28.64,2892.9,1101.3,4.283,5.85,4.61,3.622,11.95,45.04,none,True
2026-05-30T21:04:56.411552,32.78,25.85,24.0,8.73,28.35,2874.6,1109.5,4.078,5.8,5.8,3.465,11.41,45.0,none,True
2026-05-30T21:04:56.411552,32.63,25.8,24.0,8.79,28.87,2880.9,1108.1,4.199,5.47,5.08,3.599,11.63,44.44,none,True
2026-05-30T21:04:56.411552,32.68,26.15,24.0,8.58,29.02,2865.6,1114.6,4.002,5.78,4.86,3.479,11.73,45.35,none,True
2026-05-30T21:04:56.411552,33.16,26.39,24.0,8.79,29.07,2894.5,1105.8,4.041,7.06,4.99,3.429,11.67,45.6,none,True
2026-05-30T21:04:56.411552,32.97,26.0,24.0,8.58,28.93,2851.5,1097.8,4.027,6.57,4.86,3.294,12.06,45.09,none,True
2026-05-30T21:04:56.411552,32.85,25.74,24.0,8.72,28.63,2802.5,1098.0,3.871,6.61,4.94,3.358,11.77,44.94,none,True
2026-05-30T21:04:56.412582,33.02,25.97,24.0,8.74,28.77,2866.1,1096.2,4.021,5.73,5.09,3.587,12.26,45.38,none,True
2026-05-30T21:04:56.412582,32.78,26.15,24.0,8.56,28.94,2812.0,1108.0,3.849,5.42,5.53,3.398,12.52,44.64,none,True
2026-05-30T21:04:56.412582,33.31,25.92,24.0,8.82,28.57,2807.9,1104.7,3.844,6.21,5.29,3.434,11.9,44.87,none,True
2026-05-30T21:04:56.412582,32.97,25.95,24.0,8.58,28.92,2822.2,1103.9,4.027,6.48,4.97,3.702,11.9,45.45,none,True
2026-05-30T21:04:56.412582,32.89,26.23,24.0,8.81,28.89,2798.0,1099.8,3.947,5.88,5.42,3.46,11.96,46.19,none,True
2026-05-30T21:04:56.412582,33.2,26.11,24.0,8.84,28.96,2794.1,1109.2,3.827,6.15,3.52,3.297,11.85,44.5,none,True
2026-05-30T21:04:56.412582,32.76,25.83,24.0,8.67,29.28,2804.8,1096.1,3.913,5.41,5.12,3.215,12.39,45.5,none,True
2026-05-30T21:04:56.413592,32.46,25.63,24.0,8.77,29.2,2762.9,1106.4,3.763,5.87,5.61,3.304,11.54,44.29,none,True
2026-05-30T21:04:56.413592,33.03,26.03,24.0,8.63,28.83,2750.0,1119.2,3.861,6.15,5.84,3.524,11.7,45.89,none,True
2026-05-30T21:04:56.413592,32.91,26.01,24.0,8.63,28.85,2760.1,1105.9,3.819,6.05,4.61,3.527,11.92,45.47,none,True
2026-05-30T21:04:56.413592,33.43,26.1,24.0,8.97,28.96,2751.6,1117.3,3.902,5.55,5.13,3.425,11.91,44.61,none,True
2026-05-30T21:04:56.413592,33.34,25.91,24.0,8.69,29.29,2778.9,1127.8,3.767,4.92,5.13,3.432,11.79,44.5,none,True
2026-05-30T21:04:56.413592,32.72,26.0,24.0,8.86,29.44,2769.6,1119.2,3.802,6.96,5.25,3.545,11.76,44.92,none,True
2026-05-30T21:04:56.413592,33.51,25.88,24.0,9.01,29.41,2754.9,1110.3,3.789,5.43,5.23,3.463,11.92,44.59,none,True
2026-05-30T21:04:56.414594,33.35,26.28,24.0,8.77,29.32,2763.9,1097.5,3.744,5.63,5.63,3.272,11.15,45.04,none,True
2026-05-30T21:04:56.414594,33.15,26.02,24.0,8.75,29.22,2765.6,1100.8,3.723,6.02,4.46,3.485,12.48,44.98,none,True
2026-05-30T21:04:56.414594,32.93,26.13,24.0,8.92,29.54,2716.4,1126.4,3.781,5.72,4.59,3.323,11.47,45.0,none,True
2026-05-30T21:04:56.414594,33.36,26.11,24.0,8.87,29.42,2737.9,1102.5,3.885,6.23,5.51,3.373,12.46,45.89,none,True
2026-05-30T21:04:56.414594,33.99,26.01,24.0,8.81,29.06,2692.8,1097.7,3.469,6.09,5.32,3.505,12.26,45.35,none,True
2026-05-30T21:04:56.414594,33.61,25.99,24.0,8.77,29.37,2723.4,1109.4,3.521,6.54,4.88,3.391,11.69,45.26,none,True
2026-05-30T21:04:56.414594,33.76,26.18,24.0,8.82,29.27,2710.7,1109.0,3.64,6.25,5.61,3.369,12.54,44.7,none,True
2026-05-30T21:04:56.415593,33.96,25.77,24.0,9.02,29.1,2670.7,1089.7,3.565,6.85,4.9,3.496,11.61,45.35,none,True
2026-05-30T21:04:56.415593,32.82,26.07,24.0,8.82,29.58,2702.9,1106.6,3.661,5.3,4.88,3.393,12.22,45.66,none,True
2026-05-30T21:04:56.415593,33.18,25.92,24.0,8.93,29.61,2698.9,1115.7,3.453,5.93,5.07,3.429,11.73,45.24,none,True
2026-05-30T21:04:56.415593,33.96,26.36,24.0,8.91,29.56,2722.6,1113.3,3.43,5.25,3.98,3.355,12.3,45.0,none,True
2026-05-30T21:04:56.415593,33.75,25.98,24.0,8.91,29.4,2695.6,1118.0,3.51,6.56,4.25,3.226,11.86,46.07,none,True
2026-05-30T21:04:56.415593,33.2,25.9,24.0,8.75,29.49,2678.9,1119.0,3.525,6.53,4.8,3.387,11.84,44.7,none,True
2026-05-30T21:04:56.415593,33.5,26.18,24.0,8.79,29.24,2680.2,1130.4,3.491,5.57,5.77,3.472,11.84,44.72,none,True
2026-05-30T21:04:56.416593,34.2,25.8,24.0,9.05,29.17,2686.0,1115.9,3.533,6.42,4.38,3.293,12.03,44.93,none,True
2026-05-30T21:04:56.416593,33.98,26.24,24.0,8.92,29.66,2664.4,1113.6,3.472,4.83,5.29,3.371,12.25,45.62,none,True
2026-05-30T21:04:56.416593,34.41,26.07,24.0,8.93,29.49,2678.8,1117.2,3.403,6.72,5.44,3.277,11.84,45.57,none,True
2026-05-30T21:04:56.416593,33.78,25.68,24.0,8.81,29.71,2659.8,1124.4,3.447,6.39,4.61,3.422,12.07,44.37,none,True
